Supplier ID,MAXIMO ITEM#,Tag #,Item,Type,Desription
1509113,541169,"GF-06S10 12""",Valve,Gate,"VALVE,GATE, 12"", CL 600, RF FLANGES, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.12, BOLTED BONNET, GF-06S10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, S"
1509113,541170,"GF-06S10 14""",Valve,Gate,"VALVE,GATE, 14"", CL 600, RF FLANGES, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.12, BOLTED BONNET, GF-06S10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, S"
1509113,541171,"GF-06S10 18""",Valve,Gate,"VALVE,GATE, 18"", CL 600, RF FLANGES, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.12, BOLTED BONNET, GF-06S10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, S"
1509113,541172,"GF-06S10 2""",Valve,Gate,"VALVE,GATE, 2"", CL 600, RF FLANGES, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.12, BOLTED BONNET, GF-06S10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE"
1509113,541173,"GF-06S10 20""",Valve,Gate,"VALVE,GATE, 20"", CL 600, RF FLANGES, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.12, BOLTED BONNET, GF-06S10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, S"
1509113,541174,"GF-06S10 2-1/2""",Valve,Gate,"VALVE,GATE, 2-1/2"", CL 600, RF FLANGES, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.12, BOLTED BONNET, GF-06S10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE"
1509113,541175,"GF-06S10 24""",Valve,Gate,"VALVE,GATE, 24"", CL 600, RF FLANGES, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.12, BOLTED BONNET, GF-06S10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, S"
1509113,541176,"GF-06S10 3""",Valve,Gate,"VALVE,GATE, 3"", CL 600, RF FLANGES, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.12, BOLTED BONNET, GF-06S10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE"
1509113,541177,"GF-06S10 3-1/2""",Valve,Gate,"VALVE,GATE, 3-1/2"", CL 600, RF FLANGES, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.12, BOLTED BONNET, GF-06S10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE"
1509113,541178,"GF-06S10 4""",Valve,Gate,"VALVE,GATE, 4"", CL 600, RF FLANGES, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.12, BOLTED BONNET, GF-06S10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE"
1509113,541179,"GF-06S10 4-1/2""",Valve,Gate,"VALVE,GATE, 4-1/2"", CL 600, RF FLANGES, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.12, BOLTED BONNET, GF-06S10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE"
1509113,541180,"GF-06S10 5""",Valve,Gate,"VALVE,GATE, 5"", CL 600, RF FLANGES, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.12, BOLTED BONNET, GF-06S10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE"
1509113,541181,"GF-06S10 6""",Valve,Gate,"VALVE,GATE, 6"", CL 600, RF FLANGES, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB, NO.12, BOLTED BONNET, GF-06S10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, SOUR SERVICE"
1509113,541182,"GF-06S10 8""",Valve,Gate,"VALVE,GATE, 8"", CL 600, RF FLANGES, -29 TO 343DEG C (-20DEG F TO 650DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB, NO.12, BOLTED BONNET, GF-06S10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, SO"
1509113,541183,"GF-06S14 10""",Valve,Gate,"VALVE,GATE, 10"", CL 600, RF FLANGES, -29 TO 200DEG C (-20DEG F TO 392DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB + ENC, NO.12, BOLTED BONNET, GF-06S14, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBI"
1509113,541184,"GF-06S14 12""",Valve,Gate,"VALVE,GATE, 12"", CL 600, RF FLANGES, -29 TO 200DEG C (-20DEG F TO 392DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB + ENC, NO.12, BOLTED BONNET, GF-06S14, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBI"
1509113,541185,"GF-06S14 14""",Valve,Gate,"VALVE,GATE, 14"", CL 600, RF FLANGES, -29 TO 200DEG C (-20DEG F TO 392DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB + ENC, NO.12, BOLTED BONNET, GF-06S14, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBI"
1509113,541186,"GF-06S14 18""",Valve,Gate,"VALVE,GATE, 18"", CL 600, RF FLANGES, -29 TO 200DEG C (-20DEG F TO 392DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB + ENC, NO.12, BOLTED BONNET, GF-06S14, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBI"
1509113,541187,"GF-06S14 2""",Valve,Gate,"VALVE,GATE, 2"", CL 600, RF FLANGES, -29 TO 200DEG C (-20DEG F TO 392DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB + ENC, NO.12, BOLTED BONNET, GF-06S14, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR / PTFE, SOUR SER"
1509113,541188,"GF-06S14 20""",Valve,Gate,"VALVE,GATE, 20"", CL 600, RF FLANGES, -29 TO 200DEG C (-20DEG F TO 392DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB + ENC, NO.12, BOLTED BONNET, GF-06S14, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBI"
1509113,541189,"GF-06S14 2-1/2""",Valve,Gate,"VALVE,GATE, 2-1/2"", CL 600, RF FLANGES, -29 TO 200DEG C (-20DEG F TO 392DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB + ENC, NO.12, BOLTED BONNET, GF-06S14, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR / PTFE, SOUR"
1509113,541190,"GF-06S14 24""",Valve,Gate,"VALVE,GATE, 24"", CL 600, RF FLANGES, -29 TO 200DEG C (-20DEG F TO 392DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB + ENC, NO.12, BOLTED BONNET, GF-06S14, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBI"
1509113,541191,"GF-06S14 3""",Valve,Gate,"VALVE,GATE, 3"", CL 600, RF FLANGES, -29 TO 200DEG C (-20DEG F TO 392DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB + ENC, NO.12, BOLTED BONNET, GF-06S14, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR / PTFE, SOUR SER"
1509113,541192,"GF-06S14 3-1/2""",Valve,Gate,"VALVE,GATE, 3-1/2"", CL 600, RF FLANGES, -29 TO 200DEG C (-20DEG F TO 392DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB + ENC, NO.12, BOLTED BONNET, GF-06S14, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR / PTFE, SOUR"
1509113,541193,"GF-06S14 4""",Valve,Gate,"VALVE,GATE, 4"", CL 600, RF FLANGES, -29 TO 200DEG C (-20DEG F TO 392DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB + ENC, NO.12, BOLTED BONNET, GF-06S14, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR / PTFE, SOUR SER"
1509113,541194,"GF-06S14 4-1/2""",Valve,Gate,"VALVE,GATE, 4-1/2"", CL 600, RF FLANGES, -29 TO 200DEG C (-20DEG F TO 392DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB + ENC, NO.12, BOLTED BONNET, GF-06S14, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR / PTFE, SOUR"
1509113,541195,"GF-06S14 5""",Valve,Gate,"VALVE,GATE, 5"", CL 600, RF FLANGES, -29 TO 200DEG C (-20DEG F TO 392DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB + ENC, NO.12, BOLTED BONNET, GF-06S14, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR / PTFE, SOUR SER"
1509113,541196,"GF-06S14 6""",Valve,Gate,"VALVE,GATE, 6"", CL 600, RF FLANGES, -29 TO 200DEG C (-20DEG F TO 392DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A216-WCB + ENC, NO.12, BOLTED BONNET, GF-06S14, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR / PTFE, SOUR SER"
1509113,541197,"GF-06S14 8""",Valve,Gate,"VALVE,GATE, 8"", CL 600, RF FLANGES, -29 TO 200DEG C (-20DEG F TO 392DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A216-WCB + ENC, NO.12, BOLTED BONNET, GF-06S14, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBIT"
1509113,541198,"GF-06T00 10""",Valve,Gate,"VALVE,GATE, 10"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBIT"
1509113,541199,"GF-06T00 12""",Valve,Gate,"VALVE,GATE, 12"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBIT"
1509113,541200,"GF-06T00 14""",Valve,Gate,"VALVE,GATE, 14"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBIT"
1509113,541201,"GF-06T00 18""",Valve,Gate,"VALVE,GATE, 18"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBIT"
1509113,541302,"GF-06T00 2""",Valve,Gate,"VALVE,GATE, 2"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, COLD TEMPERATURE"
1509113,541303,"GF-06T00 20""",Valve,Gate,"VALVE,GATE, 20"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBIT"
1509113,541304,"GF-06T00 2-1/2""",Valve,Gate,"VALVE,GATE, 2-1/2"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, COLD TEMPERA"
1509113,541305,"GF-06T00 24""",Valve,Gate,"VALVE,GATE, 24"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBIT"
1509113,541306,"GF-06T00 3""",Valve,Gate,"VALVE,GATE, 3"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, COLD TEMPERATURE"
1509113,541307,"GF-06T00 3-1/2""",Valve,Gate,"VALVE,GATE, 3-1/2"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, COLD TEMPERA"
1509113,541308,"GF-06T00 4""",Valve,Gate,"VALVE,GATE, 4"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, COLD TEMPERATURE"
1509113,541309,"GF-06T00 4-1/2""",Valve,Gate,"VALVE,GATE, 4-1/2"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, COLD TEMPERA"
1509113,541310,"GF-06T00 5""",Valve,Gate,"VALVE,GATE, 5"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, COLD TEMPERATURE"
1509113,541311,"GF-06T00 6""",Valve,Gate,"VALVE,GATE, 6"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, COLD TEMPERATURE"
1509113,541312,"GF-06T00 8""",Valve,Gate,"VALVE,GATE, 8"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITO"
1509113,541313,"GF-06T10 10""",Valve,Gate,"VALVE,GATE, 10"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBIT"
1509113,541314,"GF-06T10 12""",Valve,Gate,"VALVE,GATE, 12"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBIT"
1509113,541315,"GF-06T10 14""",Valve,Gate,"VALVE,GATE, 14"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBIT"
1509113,541316,"GF-06T10 18""",Valve,Gate,"VALVE,GATE, 18"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBIT"
1509113,541317,"GF-06T10 2""",Valve,Gate,"VALVE,GATE, 2"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, COLD TEMPERATURE"
1509113,541318,"GF-06T10 20""",Valve,Gate,"VALVE,GATE, 20"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBIT"
1509113,541319,"GF-06T10 2-1/2""",Valve,Gate,"VALVE,GATE, 2-1/2"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, COLD TEMPERA"
1509113,541320,"GF-06T10 24""",Valve,Gate,"VALVE,GATE, 24"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBIT"
1509113,541321,"GF-06T10 3""",Valve,Gate,"VALVE,GATE, 3"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, COLD TEMPERATURE"
1509113,541322,"GF-06T10 3-1/2""",Valve,Gate,"VALVE,GATE, 3-1/2"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, COLD TEMPERA"
1509113,541323,"GF-06T10 4""",Valve,Gate,"VALVE,GATE, 4"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, COLD TEMPERATURE"
1509113,541324,"GF-06T10 4-1/2""",Valve,Gate,"VALVE,GATE, 4-1/2"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, COLD TEMPERA"
1509113,541325,"GF-06T10 5""",Valve,Gate,"VALVE,GATE, 5"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, COLD TEMPERATURE"
1509113,541326,"GF-06T10 6""",Valve,Gate,"VALVE,GATE, 6"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, COLD TEMPERATURE"
1509113,541327,"GF-06T10 8""",Valve,Gate,"VALVE,GATE, 8"", CL 600, RF FLANGES, -129 TO 149DEG C (-200DEG F TO 300DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A351-CF8M, NO.12, EXTENDED BONNET, GF-06T10, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITO"
1509113,541328,"GF-06U00 10""",Valve,Gate,"VALVE,GATE, 10"", CL 600, RF FLANGES, -29 TO 70DEG C (-20DEG F TO 158DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A995-4A (CD3MN), BOLTED BONNET, GF-06U00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, BR"
1509113,541329,"GF-06U00 12""",Valve,Gate,"VALVE,GATE, 12"", CL 600, RF FLANGES, -29 TO 70DEG C (-20DEG F TO 158DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A995-4A (CD3MN), BOLTED BONNET, GF-06U00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, BR"
1509113,541330,"GF-06U00 14""",Valve,Gate,"VALVE,GATE, 14"", CL 600, RF FLANGES, -29 TO 70DEG C (-20DEG F TO 158DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A995-4A (CD3MN), BOLTED BONNET, GF-06U00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, BR"
1509113,541331,"GF-06U00 18""",Valve,Gate,"VALVE,GATE, 18"", CL 600, RF FLANGES, -29 TO 70DEG C (-20DEG F TO 158DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A995-4A (CD3MN), BOLTED BONNET, GF-06U00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, BR"
1509113,541332,"GF-06U00 2""",Valve,Gate,"VALVE,GATE, 2"", CL 600, RF FLANGES, -29 TO 70DEG C (-20DEG F TO 158DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A995-4A (CD3MN), BOLTED BONNET, GF-06U00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, BRACKISH WATER SERVICE"
1509113,541333,"GF-06U00 20""",Valve,Gate,"VALVE,GATE, 20"", CL 600, RF FLANGES, -29 TO 70DEG C (-20DEG F TO 158DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A995-4A (CD3MN), BOLTED BONNET, GF-06U00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, BR"
1509113,541334,"GF-06U00 2-1/2""",Valve,Gate,"VALVE,GATE, 2-1/2"", CL 600, RF FLANGES, -29 TO 70DEG C (-20DEG F TO 158DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL, ASTM A995-4A (CD3MN), BOLTED BONNET, GF-06U00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, BRACKISH WATER SER"
1509113,541335,"GF-06U00 24""",Valve,Gate,"VALVE,GATE, 24"", CL 600, RF FLANGES, -29 TO 70DEG C (-20DEG F TO 158DEG F), OUTSIDE SCREW & YOKE (OS&Y), HANDWHEEL WITH GEAR OPERATOR, ASTM A995-4A (CD3MN), BOLTED BONNET, GF-06U00, STELLITE HARD FACED (HF), FLEXIBLE GRAPHITE C/W CORROSION INHIBITOR, BR"
